what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.paste,1228770117965
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228770136872
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228770145653
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228770145731
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228770168137
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1228770168778
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1228770171075
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1228770172528
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228770172668
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228770173606
opened,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1228770183122
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1228770183200
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1228770187372
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1228770191793
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228770278606
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228770280872
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228770281059
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228770282793
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228770290387
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228770290387
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228770290465
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228770295168
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1228770295934
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228770334825
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1228770334840
